dataset,image,psnr,ssim,time
Urban100,Urban100_img_021,26.248505408446693,0.6913914362053254,0.008977651596069336
Urban100,Urban100_img_022,23.824830031435212,0.6926804029961526,0.008968114852905273
Urban100,Urban100_img_023,24.779667193493236,0.810054868677573,0.009965658187866211
Urban100,Urban100_img_024,16.900252192043176,0.47064845507189385,0.006981611251831055
Urban100,Urban100_img_025,24.817323183592205,0.7770950504770342,0.007973194122314453
Urban100,Urban100_img_026,24.04630019481814,0.5582521415036564,0.0049855709075927734
Urban100,Urban100_img_027,25.385561220170825,0.709574509444002,0.0059795379638671875
Urban100,Urban100_img_028,27.18027995160176,0.7966410135305902,0.0039865970611572266
Urban100,Urban100_img_029,21.52638142666456,0.6885350845147434,0.003970623016357422
Urban100,Urban100_img_030,20.01743939724885,0.6209321303017051,0.0039825439453125
Urban100,Urban100_img_031,21.386588144846897,0.6887643430847804,0.00398564338684082
Urban100,Urban100_img_032,24.600824585220433,0.7342749023624889,0.003985881805419922
Urban100,Urban100_img_033,22.677187377836812,0.6437322501849795,0.004983186721801758
Urban100,Urban100_img_034,19.623786859388616,0.5024967652124485,0.004019260406494141
Urban100,Urban100_img_035,21.950254109999886,0.7140934953085726,0.004068136215209961
Urban100,Urban100_img_036,23.94609611269784,0.7828455796586334,0.003975868225097656
Urban100,Urban100_img_037,22.30239971987245,0.6969411085459156,0.00455021858215332
Urban100,Urban100_img_038,23.314415276773538,0.49049259865795386,0.004972934722900391
Urban100,Urban100_img_039,19.588244197488685,0.5855726542898366,0.0059947967529296875
Urban100,Urban100_img_040,18.067797804558897,0.6926422374800275,0.004065513610839844
Urban100,Urban100_img_041,19.572803537362844,0.6806298603816284,0.0039865970611572266
Urban100,Urban100_img_042,23.503540232684816,0.7720244613437054,0.0039865970611572266
Urban100,Urban100_img_043,20.85050217000774,0.7602472419596764,0.004072427749633789
Urban100,Urban100_img_044,25.11757941302036,0.7103240819869492,0.004983186721801758
Urban100,Urban100_img_045,19.6309441536035,0.5408432767626157,0.00497746467590332
Urban100,Urban100_img_046,21.324414675471143,0.6862077543780144,0.0039861202239990234
Urban100,Urban100_img_047,18.554848095811487,0.6431203870530311,0.003995180130004883
Urban100,Urban100_img_048,16.967813207347376,0.6853006470096495,0.004982948303222656
Urban100,Urban100_img_049,19.045444464670375,0.5984557605289335,0.0039958953857421875
Urban100,Urban100_img_050,22.25851542480673,0.6698430592823196,0.004981279373168945
Urban100,Urban100_img_051,23.39086580104094,0.7378561226408005,0.004982709884643555
Urban100,Urban100_img_052,22.46605629396854,0.7252073003890614,0.00397491455078125
Urban100,Urban100_img_053,18.973057447716133,0.6085735990127183,0.003987312316894531
Urban100,Urban100_img_054,18.492452583125417,0.5383080850743323,0.004983663558959961
Urban100,Urban100_img_055,23.249080380490557,0.7506399472354403,0.004984378814697266
Urban100,Urban100_img_056,20.860853857229763,0.627070775200797,0.004986286163330078
Urban100,Urban100_img_057,24.775500242361815,0.7787570879672421,0.004983425140380859
Urban100,Urban100_img_058,21.00575005918822,0.7251100052987901,0.003988027572631836
Urban100,Urban100_img_059,19.103102769321776,0.6435288193824461,0.00390625
Urban100,Urban100_img_060,19.62117308352013,0.45262797920494485,0.0049779415130615234
Urban100,Urban100_img_061,21.436769095426136,0.6353462829764368,0.004014253616333008
Urban100,Urban100_img_062,18.49023048095374,0.6498455682262865,0.005088090896606445
Urban100,Urban100_img_063,16.744474208835193,0.40613652663467104,0.00896906852722168
Urban100,Urban100_img_064,23.613001623840674,0.706818096402503,0.006985187530517578
Urban100,Urban100_img_065,22.29523642417773,0.6141900174996837,0.006975650787353516
Urban100,Urban100_img_066,20.02211618854185,0.5582703209272056,0.008970022201538086
Urban100,Urban100_img_067,15.539827989749762,0.694769283963577,0.0060498714447021484
