dataset,image,psnr,ssim,time
Urban100,Urban100_img_045,20.294259944792593,0.5847925403908488,0.07845589999988078
Urban100,Urban100_img_046,21.45162153233203,0.7005882682256163,0.06442350000043007
Urban100,Urban100_img_047,18.79401368219653,0.6749624015274217,0.05711280000014085
Urban100,Urban100_img_048,17.39906630546979,0.7183295024313909,0.06308089999993172
Urban100,Urban100_img_049,19.54553839749361,0.6282808246630682,0.06320370000003095
Urban100,Urban100_img_050,22.534495828159873,0.690297741976674,0.08356960000037361
Urban100,Urban100_img_051,23.76234926660665,0.7605246655518716,0.07022030000007362
Urban100,Urban100_img_052,22.93614119628478,0.7387691738099589,0.06973149999976158
Urban100,Urban100_img_053,19.378477638209407,0.6416769527964302,0.06732929999998305
Urban100,Urban100_img_054,18.74445009664484,0.569392827547451,0.08049130000017612
Urban100,Urban100_img_055,23.64753451865464,0.7539557880812174,0.07795699999996941
Urban100,Urban100_img_056,21.425689255263602,0.6618723588484267,0.07227160000002186
Urban100,Urban100_img_057,25.603087597779588,0.7936677688765664,0.06643699999995079
Urban100,Urban100_img_058,21.71085238498406,0.7540351226409642,0.06446970000024521
Urban100,Urban100_img_059,19.270811924701032,0.6582734457664609,0.06153549999999086
Urban100,Urban100_img_060,19.795495843577797,0.4748439653322229,0.07997010000008231
Urban100,Urban100_img_061,21.791430123055605,0.6650526727465566,0.07049529999994775
Urban100,Urban100_img_062,18.830540680099897,0.6769376362986471,0.07126120000020819
Urban100,Urban100_img_063,17.17695345721077,0.4444221738691733,0.0988839999999982
Urban100,Urban100_img_064,23.88166318078983,0.7276631404013827,0.053268499999830965
Urban100,Urban100_img_065,22.647282598627378,0.6438348640550303,0.05383770000025834
Urban100,Urban100_img_066,20.283061985738115,0.5887683589011727,0.06763199999977587
Urban100,Urban100_img_067,15.897359108751745,0.7081179273380617,0.06385759999966467
Urban100,Urban100_img_068,26.130539251758428,0.7634200755136655,0.11641050000025643
Urban100,Urban100_img_069,21.933519006130823,0.6500313680913338,0.06787250000024869
Urban100,Urban100_img_070,20.349215335932108,0.5472938515236278,0.054616599999917526
Urban100,Urban100_img_071,24.52081930635093,0.5470813092521553,0.08291479999979856
Urban100,Urban100_img_072,16.025074210490494,0.6285426675135825,0.05665149999958885
Urban100,Urban100_img_073,18.37695433896139,0.5016278009077665,0.06293490000007296
Urban100,Urban100_img_074,20.876288396638994,0.5853483282790118,0.057069399999818415
Urban100,Urban100_img_075,26.020121122566508,0.7896036998438962,0.07745739999973011
Urban100,Urban100_img_076,20.364977057828355,0.6514680110134002,0.06991689999995288
Urban100,Urban100_img_077,20.760164451455623,0.6257688446106092,0.07017100000030041
Urban100,Urban100_img_078,24.93826069858821,0.6690267281531735,0.0762669000000642
Urban100,Urban100_img_079,22.705144923370515,0.6140111522710084,0.07408990000021731
Urban100,Urban100_img_080,31.63915082957583,0.9073153439728096,0.07385190000013608
Urban100,Urban100_img_081,26.923656129541786,0.8314888217248967,0.09249420000014652
Urban100,Urban100_img_082,26.737707247649674,0.861846364150364,0.09260440000025483
Urban100,Urban100_img_083,19.601286771242812,0.5891860715896112,0.07252519999974538
Urban100,Urban100_img_084,25.49969047896704,0.7319681126042904,0.07405900000003385
Urban100,Urban100_img_085,24.953785550473974,0.8520314581236249,0.14218919999984792
Urban100,Urban100_img_086,27.08374749823949,0.8289913720852117,0.06424839999999676
Urban100,Urban100_img_087,22.206087608421406,0.7464258317183781,0.09575519999998505
Urban100,Urban100_img_088,17.50578685330105,0.47014512235655165,0.05202130000043326
Urban100,Urban100_img_089,24.453960527447617,0.6460751588572978,0.057334699999955774
